,brand,owner,fuel,selling_price
2557,Porsche,third,petrol,9040000
2558,Jaguar,third,petrol,6010000
2559,Audi,second,lpg,3500000
2560,Audi,first,diesel,8970000
2561,Ferrari,third,cng,8060000
2562,Volkswagen,second,cng,3610000
2563,Ferrari,third,petrol,6080000
2564,Volkswagen,second,petrol,3780000
2565,Audi,second,petrol,8760000
2566,Chevrolet,third,petrol,3780000
2567,Audi,third,cng,2980000
2568,Volvo,third,lpg,7480000
2569,Toyota,first,lpg,1840000
2570,Audi,second,diesel,3140000
2571,Renault,second,lpg,9760000
2572,Renault,second,cng,2400000
2573,Ferrari,second,lpg,9310000
2574,Volvo,third,lpg,1380000
2575,Peugeot,third,cng,9170000
2576,Tesla,first,lpg,1800000
2577,Tesla,first,cng,3510000
2578,Chevrolet,first,cng,3250000
2579,Peugeot,third,petrol,5340000
2580,Volkswagen,second,petrol,5980000
2581,Chevrolet,first,lpg,1190000
2582,Peugeot,third,cng,7260000
2583,Ford,second,cng,6190000
2584,Porsche,third,cng,8110000
2585,Tesla,second,cng,7290000
2586,Audi,third,petrol,4250000
2587,Volkswagen,second,cng,9550000
2588,Toyota,first,diesel,8540000
2589,Toyota,second,diesel,5180000
2590,Toyota,first,diesel,4530000
2591,Jaguar,third,cng,9380000
2592,Chevrolet,first,petrol,1510000
2593,Renault,second,diesel,7230000
2594,Ford,first,diesel,9700000
2595,Ferrari,second,diesel,3820000
2596,Volkswagen,second,cng,7600000
2597,Jaguar,first,petrol,7830000
2598,Audi,second,petrol,6470000
2599,Volkswagen,first,lpg,1990000
2600,Ford,second,lpg,3100000
2601,Ford,third,diesel,6970000
2602,Porsche,third,petrol,7200000
2603,Land Rover,third,cng,6610000
2604,Volkswagen,first,lpg,9630000
2605,Porsche,second,cng,8880000
2606,Ferrari,first,cng,4920000
2607,Audi,first,diesel,3540000
2608,Toyota,first,lpg,2820000
2609,Chevrolet,second,diesel,9550000
2610,Ford,third,cng,2590000
2611,Volkswagen,third,lpg,1650000
2612,Porsche,third,diesel,1690000
2613,Ferrari,first,petrol,7890000
2614,Chevrolet,second,diesel,3470000
2615,Toyota,first,petrol,1600000
2616,Jaguar,third,cng,5630000
2617,Volkswagen,third,cng,4040000
2618,Peugeot,third,lpg,3280000
2619,Porsche,first,petrol,3370000
2620,Ferrari,third,lpg,3780000
2621,Tesla,second,lpg,8900000
2622,Volkswagen,third,lpg,2970000
2623,Tesla,third,diesel,9330000
2624,Ford,first,lpg,4880000
2625,Ford,third,petrol,2880000
2626,Porsche,second,cng,2950000
2627,Audi,third,cng,1580000
2628,Tesla,third,cng,7260000
2629,Tesla,first,petrol,3800000
2630,Mitsubishi,third,lpg,4390000
2631,Tesla,first,cng,8680000
2632,Tesla,third,cng,2030000
2633,Toyota,second,lpg,3510000
2634,Jaguar,first,diesel,8710000
2635,Jaguar,third,petrol,5050000
2636,Ford,second,petrol,2230000
2637,Renault,second,cng,2700000
2638,Chevrolet,second,lpg,2230000
2639,Mitsubishi,third,petrol,1780000
2640,Ford,second,petrol,3110000
2641,Jaguar,third,diesel,1710000
2642,Chevrolet,first,cng,9580000
2643,Renault,third,lpg,8640000
2644,Renault,first,diesel,9120000
2645,Audi,third,diesel,8230000
2646,Toyota,first,diesel,2110000
2647,BMW,first,cng,9070000
2648,Jaguar,third,petrol,9190000
2649,Ford,third,diesel,7390000
2650,Volvo,second,cng,5130000
2651,Audi,first,diesel,5760000
2652,Chevrolet,second,lpg,9530000
2653,Renault,second,petrol,4190000
2654,BMW,first,petrol,3200000
2655,Tesla,third,diesel,2510000
2656,Tesla,first,cng,9090000
2657,Ford,third,diesel,3400000
2658,Renault,second,lpg,2620000
2659,Peugeot,second,petrol,5010000
2660,Peugeot,first,lpg,3160000
2661,Honda,first,diesel,9180000
2662,Volvo,second,diesel,5750000
2663,Honda,first,petrol,2150000
2664,Porsche,second,cng,1210000
2665,Volvo,second,diesel,5920000
2666,Tesla,third,lpg,5870000
2667,Ferrari,second,cng,5470000
2668,Ferrari,third,lpg,8930000
2669,Porsche,third,lpg,5720000
2670,Jaguar,second,lpg,2900000
2671,Chevrolet,first,diesel,5000000
2672,Renault,third,lpg,4330000
2673,Toyota,second,lpg,1020000
2674,Tesla,first,lpg,7010000
2675,Renault,first,lpg,9950000
2676,Chevrolet,first,petrol,5340000
2677,Volkswagen,third,diesel,2170000
2678,Volkswagen,first,cng,9960000
2679,Ford,third,petrol,6050000
2680,Toyota,first,cng,6840000
2681,Volvo,third,cng,3690000
2682,Ford,second,lpg,1610000
2683,Mitsubishi,first,petrol,9400000
2684,Tesla,second,lpg,2740000
2685,Volvo,third,cng,6160000
2686,Volkswagen,third,cng,7750000
2687,Chevrolet,second,petrol,8550000
2688,Mitsubishi,first,petrol,8800000
2689,Ford,third,cng,2620000
2690,Kia,first,petrol,3230000
2691,Ford,second,cng,8550000
2692,Volkswagen,first,diesel,3310000
2693,Tesla,first,diesel,9300000
2694,Jaguar,second,lpg,8970000
2695,Volkswagen,second,petrol,2250000
2696,Renault,third,lpg,7430000
2697,Audi,first,petrol,4570000
2698,Jaguar,third,petrol,3580000
2699,Renault,third,petrol,4130000
2700,Ford,second,cng,4220000
2701,Jaguar,first,cng,2750000
2702,Honda,second,petrol,3590000
2703,Toyota,third,lpg,9910000
2704,Ford,second,petrol,2970000
2705,Jaguar,second,diesel,5660000
2706,Ford,second,cng,1570000
2707,Ferrari,first,petrol,4690000
2708,BMW,third,cng,3340000
2709,Tesla,first,cng,2970000
2710,Porsche,third,diesel,8630000
2711,Nissan,third,petrol,5890000
2712,Renault,third,petrol,5770000
2713,Volvo,second,lpg,5510000
2714,Chevrolet,third,petrol,1550000
2715,Jaguar,first,lpg,8360000
2716,Porsche,first,lpg,9620000
2717,Chevrolet,first,cng,5650000
2718,Toyota,first,cng,2240000
2719,Mitsubishi,second,diesel,6850000
2720,Chevrolet,third,lpg,7390000
2721,Jaguar,first,diesel,2100000
2722,Volkswagen,first,petrol,2780000
2723,Tesla,second,petrol,1750000
2724,Renault,second,petrol,5010000
2725,BMW,first,lpg,6640000
2726,Toyota,third,petrol,7700000
2727,Tesla,second,diesel,9130000
2728,Toyota,third,petrol,6230000
2729,Renault,third,cng,9120000
2730,Peugeot,third,cng,6910000
2731,Ferrari,third,petrol,8410000
2732,Peugeot,third,diesel,4300000
2733,Volkswagen,third,cng,4980000
2734,Peugeot,second,cng,4710000
2735,Chevrolet,second,lpg,1460000
2736,Ferrari,second,lpg,1500000
2737,Toyota,first,diesel,7640000
2738,Toyota,third,cng,8830000
2739,Chevrolet,second,diesel,2860000
2740,Audi,first,petrol,1540000
2741,Renault,second,diesel,5940000
2742,Audi,second,lpg,7460000
2743,Chevrolet,first,lpg,2900000
2744,Volvo,second,petrol,9900000
2745,Porsche,first,lpg,6350000
2746,Ford,third,petrol,5570000
2747,Jaguar,third,cng,4770000
2748,Volkswagen,second,petrol,4290000
2749,Porsche,second,petrol,9720000
2750,Renault,third,cng,6180000
2751,Volkswagen,third,lpg,6970000
2752,Peugeot,first,cng,1440000
2753,Chevrolet,third,diesel,3480000
2754,Ford,third,petrol,2120000
2755,Chevrolet,second,lpg,8010000
2756,Mitsubishi,first,diesel,6040000
2757,Porsche,first,diesel,1550000
2758,Porsche,third,lpg,7780000
2759,Renault,first,lpg,6330000
2760,Volvo,third,petrol,3790000
2761,Audi,third,diesel,3120000
2762,Porsche,second,lpg,5990000
2763,Chevrolet,third,petrol,8840000
2764,Peugeot,second,petrol,1110000
2765,Volkswagen,first,diesel,4960000
2766,Audi,third,diesel,6550000
2767,Toyota,second,diesel,5150000
2768,Volvo,first,diesel,4850000
2769,Ford,first,lpg,9660000
2770,Ferrari,third,petrol,1360000
2771,Tesla,second,diesel,9240000
2772,Jaguar,third,lpg,3150000
2773,Porsche,second,cng,7530000
2774,Renault,third,lpg,8830000
2775,Chevrolet,first,cng,9050000
2776,Tesla,third,petrol,9200000
2777,Peugeot,third,petrol,6280000
2778,Nissan,first,lpg,8710000
2779,Ford,first,petrol,2400000
2780,Peugeot,first,petrol,5170000
2781,Porsche,third,diesel,6740000
2782,Tesla,second,petrol,7930000
2783,Jaguar,third,diesel,7930000
2784,Toyota,second,lpg,9770000
2785,Peugeot,second,cng,3590000
2786,Audi,second,lpg,6370000
2787,Ferrari,second,cng,2840000
2788,Renault,first,diesel,3040000
2789,Toyota,third,lpg,4120000
2790,Volvo,second,petrol,7650000
2791,Porsche,second,diesel,1500000
2792,Audi,first,cng,1260000
2793,Porsche,first,diesel,9460000
2794,Audi,second,petrol,7850000
2795,Porsche,second,diesel,6080000
2796,Ferrari,first,lpg,6980000
2797,Porsche,first,petrol,7400000
2798,Audi,third,petrol,7260000
2799,Ford,second,diesel,3360000
2800,Audi,third,petrol,6220000
2801,Volkswagen,third,cng,5550000
2802,Ford,second,petrol,1690000
2803,Volvo,first,petrol,6680000
2804,Chevrolet,first,cng,3200000
2805,Volvo,third,lpg,1430000
2806,Toyota,second,diesel,6120000
2807,Tesla,second,petrol,3810000
2808,Renault,third,lpg,7840000
2809,Audi,second,petrol,7080000
2810,Audi,first,cng,7690000
2811,Jaguar,second,lpg,7090000
2812,Volkswagen,first,petrol,9140000
2813,Renault,third,lpg,5670000
2814,Mitsubishi,first,petrol,8000000
2815,Chevrolet,second,petrol,8700000
2816,Ford,first,petrol,3140000
2817,Chevrolet,second,lpg,9650000
2818,Tesla,third,petrol,7580000
2819,Tesla,first,petrol,5610000
2820,Toyota,first,diesel,8960000
2821,Honda,third,diesel,1680000
2822,Toyota,second,cng,4060000
2823,Chevrolet,third,petrol,6030000
2824,Ferrari,third,cng,4030000
2825,Mitsubishi,second,petrol,3740000
2826,Chevrolet,third,cng,3650000
2827,Jaguar,second,lpg,7720000
2828,Jaguar,third,diesel,3640000
2829,Volvo,second,lpg,3460000
2830,Volvo,first,lpg,1990000
2831,Ferrari,third,cng,3760000
2832,Chevrolet,second,lpg,5640000
2833,Tesla,first,diesel,6790000
2834,Jaguar,second,diesel,5070000
2835,Chevrolet,second,petrol,6900000
2836,Chevrolet,first,petrol,5980000
2837,Porsche,third,cng,7250000
2838,Audi,first,lpg,6000000
2839,Peugeot,third,petrol,2020000
2840,Toyota,first,lpg,5550000
2841,Renault,first,lpg,1560000
2842,Renault,third,lpg,1460000
2843,Audi,second,cng,8290000
2844,Audi,second,cng,6880000
2845,Ferrari,second,diesel,7140000
2846,Peugeot,third,diesel,8230000
2847,Toyota,first,lpg,5130000
2848,Volkswagen,first,lpg,1140000
2849,Volkswagen,third,lpg,4590000
2850,Jaguar,third,lpg,7280000
2851,Renault,first,petrol,6760000
2852,Porsche,second,cng,3430000
2853,Tesla,first,diesel,9180000
2854,Ferrari,third,petrol,5960000
2855,Chevrolet,second,petrol,1870000
2856,Tesla,third,lpg,5530000
2857,Renault,first,lpg,7110000
2858,Volvo,first,lpg,5890000
2859,Volvo,second,petrol,6130000
2860,Audi,third,petrol,1580000
2861,Ferrari,first,cng,7450000
2862,BMW,second,diesel,3210000
2863,Renault,first,cng,2350000
2864,Ferrari,third,lpg,1900000
2865,Ford,second,diesel,6240000
2866,Toyota,first,petrol,2010000
2867,Renault,first,lpg,5060000
2868,Toyota,first,petrol,2000000
2869,Peugeot,third,lpg,5580000
2870,Ford,first,diesel,8890000
2871,Audi,second,diesel,5750000
2872,Toyota,third,petrol,3530000
2873,Toyota,first,petrol,9320000
2874,Jaguar,second,cng,7250000
2875,Volvo,third,diesel,4000000
2876,Chevrolet,third,cng,7570000
2877,Toyota,third,cng,8370000
2878,Ferrari,third,lpg,7760000
2879,Toyota,first,cng,5850000
2880,Volkswagen,first,petrol,9190000
2881,Audi,first,lpg,3710000
2882,Tesla,first,lpg,2020000
2883,Audi,second,lpg,3540000
2884,Chevrolet,second,lpg,8880000
2885,Peugeot,first,lpg,6550000
2886,Peugeot,third,petrol,9970000
2887,Audi,third,lpg,3240000
2888,Jaguar,third,diesel,5100000
2889,Renault,first,petrol,1490000
2890,Audi,third,lpg,8480000
2891,Volvo,third,petrol,2230000
2892,Ferrari,second,lpg,7510000
2893,Jaguar,third,cng,2750000
2894,Peugeot,second,petrol,1620000
2895,Audi,first,diesel,8010000
2896,Toyota,second,petrol,7570000
2897,Mitsubishi,first,cng,7550000
2898,Renault,second,diesel,7450000
2899,Ford,third,diesel,6910000
2900,Tesla,first,petrol,4740000
2901,Volvo,first,lpg,1640000
2902,Porsche,third,cng,1700000
2903,Volvo,third,diesel,3250000
2904,Ferrari,second,diesel,1570000
2905,Peugeot,third,lpg,2630000
2906,Renault,second,cng,5310000
2907,Porsche,third,cng,7710000
2908,Ferrari,third,cng,9120000
2909,Jaguar,second,petrol,8280000
2910,Porsche,second,lpg,7000000
2911,Renault,third,cng,9490000
2912,Renault,third,cng,6010000
2913,Toyota,third,cng,9680000
2914,Toyota,second,diesel,7970000
2915,Jaguar,first,petrol,3750000
2916,Renault,first,petrol,8230000
2917,Chevrolet,second,diesel,8810000
2918,Volvo,first,lpg,8520000
2919,Renault,first,lpg,5870000
2920,Toyota,second,cng,9960000
2921,Porsche,third,lpg,6220000
2922,Ferrari,first,lpg,6840000
2923,Renault,second,lpg,7000000
2924,Porsche,second,diesel,7760000
2925,Renault,third,petrol,9590000
2926,Toyota,first,lpg,8380000
2927,Chevrolet,third,petrol,1330000
2928,Renault,second,diesel,8260000
2929,Porsche,second,petrol,7430000
2930,Audi,second,cng,1470000
2931,Ferrari,first,cng,6620000
2932,Renault,third,petrol,4620000
2933,Porsche,first,petrol,1890000
2934,Ford,third,lpg,1980000
2935,Jaguar,second,petrol,9790000
2936,Peugeot,third,cng,9270000
2937,Renault,first,diesel,6770000
2938,Audi,third,lpg,2710000
2939,Mercedes-Benz,third,diesel,3790000
2940,Ford,first,lpg,4590000
2941,Audi,first,diesel,7390000
2942,Renault,third,diesel,2000000
2943,Ferrari,third,diesel,1900000
2944,Peugeot,third,petrol,1110000
2945,Ford,first,diesel,5000000
2946,Tesla,second,diesel,7740000
2947,Toyota,third,cng,3480000
2948,Renault,second,cng,8000000
2949,Toyota,third,diesel,6170000
2950,Jaguar,second,diesel,3000000
2951,Porsche,first,lpg,7380000
2952,BMW,first,cng,9750000
2953,Renault,first,cng,5110000
2954,BMW,second,diesel,6280000
2955,Ford,second,cng,9140000
2956,Volkswagen,second,cng,8360000
2957,Toyota,first,petrol,1640000
2958,Jaguar,first,petrol,2200000
2959,Jaguar,first,petrol,5020000
2960,Volvo,second,cng,3230000
2961,Toyota,first,diesel,9630000
2962,Jaguar,second,cng,9640000
2963,Ferrari,second,diesel,8570000
2964,Ferrari,second,lpg,9250000
2965,Jaguar,second,cng,1630000
2966,Tesla,second,lpg,4230000
2967,Volkswagen,third,diesel,9790000
2968,Toyota,first,petrol,5020000
2969,Volvo,third,cng,7140000
2970,Ferrari,first,cng,6970000
2971,Porsche,third,lpg,1120000
2972,Tesla,first,cng,2940000
2973,Kia,first,petrol,1620000
2974,Peugeot,first,diesel,5210000
2975,Volkswagen,third,petrol,1950000
2976,Volvo,first,petrol,4620000
2977,Volkswagen,third,petrol,6440000
2978,Ford,third,cng,5340000
2979,Ford,first,diesel,1530000
2980,Jaguar,first,cng,9090000
2981,Volkswagen,second,petrol,3550000
2982,Mitsubishi,third,lpg,6720000
2983,Porsche,second,diesel,9050000
2984,Toyota,first,lpg,7130000
2985,Audi,second,petrol,4150000
2986,Chevrolet,third,diesel,7060000
2987,Porsche,second,lpg,7230000
2988,Renault,second,petrol,9590000
2989,Mitsubishi,first,diesel,6100000
2990,Tesla,second,lpg,2990000
2991,Tesla,second,lpg,8740000
2992,Peugeot,first,cng,3890000
2993,Chevrolet,second,diesel,9410000
2994,Volvo,first,diesel,7850000
2995,Toyota,first,lpg,8180000
2996,BMW,third,diesel,8020000
2997,Toyota,first,lpg,8600000
2998,Tesla,third,diesel,8330000
2999,Jaguar,second,cng,8110000
3000,Jaguar,second,cng,9670000
3001,Renault,second,diesel,2310000
3002,Chevrolet,second,petrol,7300000
3003,Ferrari,first,diesel,7810000
3004,Chevrolet,second,lpg,8670000
3005,Volvo,first,diesel,2360000
3006,Porsche,third,lpg,1530000
3007,Peugeot,first,lpg,9920000
3008,Tesla,second,diesel,7680000
3009,Ferrari,first,lpg,4050000
3010,Ford,first,cng,5220000
3011,Tesla,first,cng,7760000
3012,Peugeot,first,petrol,9120000
3013,Volkswagen,second,lpg,2210000
3014,Tesla,third,cng,7130000
3015,Tesla,third,petrol,7850000
3016,Porsche,third,lpg,8440000
3017,Porsche,third,diesel,9950000
3018,Volvo,third,petrol,7210000
3019,Porsche,first,petrol,4920000
3020,Mitsubishi,second,diesel,6020000
3021,Renault,second,petrol,2920000
3022,Chevrolet,third,petrol,5550000
3023,Peugeot,third,lpg,4670000
3024,Toyota,second,lpg,5360000
3025,Peugeot,first,diesel,2630000
3026,Audi,first,petrol,7810000
3027,Audi,second,cng,8420000
3028,Peugeot,second,lpg,7930000
3029,Jaguar,first,diesel,2370000
3030,Toyota,third,lpg,5740000
3031,Toyota,third,lpg,7140000
3032,Mitsubishi,second,petrol,3900000
3033,Peugeot,first,diesel,4250000
3034,Volkswagen,third,cng,7060000
3035,Tesla,second,petrol,8370000
3036,Audi,second,lpg,8430000
3037,Audi,third,petrol,6960000
3038,Ferrari,first,diesel,1220000
3039,Tesla,third,petrol,4180000
3040,Toyota,third,cng,2470000
3041,Porsche,first,cng,5880000
3042,Peugeot,second,diesel,5260000
3043,Volkswagen,third,lpg,5730000
3044,Chevrolet,third,lpg,9760000
3045,Jaguar,second,petrol,9090000
3046,Tesla,first,diesel,8220000
3047,Chevrolet,first,diesel,1330000
3048,Ford,first,petrol,2450000
3049,Honda,second,cng,9920000
3050,Audi,first,diesel,9330000
3051,Ford,third,diesel,7370000
3052,Tesla,third,cng,4950000
3053,Chevrolet,third,petrol,5840000
3054,Chevrolet,third,cng,7970000
3055,Toyota,first,petrol,2170000
3056,Audi,first,lpg,5240000
3057,Ferrari,second,diesel,6630000
3058,Ford,third,lpg,5290000
3059,Chevrolet,second,petrol,5970000
3060,Ford,first,diesel,5160000
3061,Mitsubishi,first,petrol,4620000
3062,BMW,first,diesel,3740000
3063,Audi,first,cng,6950000
3064,Ferrari,second,diesel,5410000
3065,Toyota,first,petrol,1340000
3066,Audi,third,diesel,7010000
3067,Peugeot,second,petrol,8690000
3068,Chevrolet,third,diesel,5920000
3069,Peugeot,first,diesel,8620000
3070,Volkswagen,first,lpg,8380000
3071,Audi,third,diesel,9710000
3072,Porsche,third,diesel,2450000
3073,Ford,second,diesel,6580000
3074,Ferrari,first,cng,1250000
3075,Toyota,third,lpg,5960000
3076,Ford,first,diesel,4230000
3077,Audi,third,diesel,4640000
3078,Ferrari,second,cng,1380000
3079,Chevrolet,second,lpg,7980000
3080,Toyota,third,diesel,5810000
3081,Kia,second,petrol,1460000
3082,Ferrari,first,petrol,2610000
3083,Peugeot,first,lpg,7780000
3084,Volkswagen,third,diesel,7260000
3085,Ferrari,first,cng,7830000
3086,Volkswagen,first,cng,4560000
3087,BMW,third,diesel,5310000
3088,Honda,third,lpg,8050000
3089,Jaguar,third,lpg,9460000
3090,Chevrolet,third,cng,4800000
3091,Ferrari,third,lpg,1990000
3092,Ferrari,third,petrol,8160000
3093,Chevrolet,third,cng,3810000
3094,Ferrari,third,diesel,7460000
3095,Volkswagen,second,lpg,8910000
3096,Volkswagen,third,diesel,8490000
3097,Ford,third,lpg,2600000
3098,Ford,second,lpg,7570000
3099,Toyota,second,diesel,6870000
3100,Ford,third,petrol,8480000
3101,Ferrari,first,petrol,3410000
3102,Renault,second,lpg,1570000
3103,Audi,third,diesel,3430000
3104,Renault,third,diesel,3360000
3105,Renault,second,cng,2260000
3106,Toyota,second,cng,2570000
3107,Porsche,first,cng,4260000
3108,Chevrolet,first,cng,9560000
3109,Porsche,second,diesel,1820000
3110,Chevrolet,second,diesel,4590000
3111,Chevrolet,third,cng,2410000
3112,Volvo,third,petrol,9780000
3113,Audi,first,cng,9000000
3114,Volvo,second,cng,3250000
3115,Renault,first,lpg,9290000
3116,Porsche,third,petrol,4010000
3117,Toyota,second,diesel,1820000
3118,Chevrolet,first,cng,9960000
3119,Porsche,second,cng,2580000
3120,Volkswagen,third,cng,6750000
3121,Ferrari,first,diesel,9710000
3122,Audi,second,cng,1920000
3123,Volvo,third,lpg,3630000
3124,Chevrolet,first,lpg,9630000
3125,Chevrolet,first,diesel,4180000
3126,Ford,second,lpg,5260000
3127,Audi,second,diesel,5480000
3128,Mitsubishi,second,lpg,4820000
3129,Toyota,third,lpg,8190000
3130,Peugeot,first,cng,2040000
3131,Renault,first,lpg,2690000
3132,Jaguar,third,cng,9220000
3133,Chevrolet,second,lpg,8390000
3134,Toyota,second,diesel,4650000
3135,Peugeot,first,cng,5010000
3136,Jaguar,third,petrol,4210000
3137,Ford,first,cng,2660000
3138,Renault,second,diesel,8400000
3139,Tesla,first,petrol,3210000
3140,Toyota,third,cng,3940000
3141,Chevrolet,first,lpg,2230000
3142,Renault,third,petrol,6990000
3143,Peugeot,first,cng,9340000
3144,Audi,second,lpg,1640000
3145,Ferrari,third,petrol,9070000
3146,Porsche,third,lpg,5120000
3147,Ferrari,first,petrol,5140000
3148,Chevrolet,third,cng,2720000
3149,Jaguar,second,lpg,9690000
3150,Porsche,third,cng,9530000
3151,Tesla,second,diesel,9500000
3152,Volvo,second,petrol,4210000
3153,Kia,first,lpg,3570000
3154,Renault,second,petrol,5280000
3155,Volkswagen,first,petrol,4860000
3156,Tesla,third,petrol,8240000
3157,Porsche,second,diesel,3000000
3158,Toyota,third,lpg,1600000
3159,Porsche,third,lpg,3720000
3160,Chevrolet,third,petrol,6350000
3161,Audi,second,cng,9140000
3162,Jaguar,first,lpg,4150000
3163,Renault,third,petrol,7700000
3164,Honda,second,lpg,9590000
3165,Tesla,second,lpg,1780000
3166,Volvo,second,diesel,6690000
3167,BMW,third,cng,8800000
3168,Porsche,third,lpg,8100000
3169,Ferrari,third,lpg,6710000
3170,BMW,first,cng,9980000
3171,Audi,third,cng,4080000
3172,Ford,second,diesel,9560000
3173,Jaguar,third,petrol,6580000
3174,Jaguar,second,cng,4900000
3175,Peugeot,second,diesel,1040000
3176,Tesla,second,petrol,7540000
3177,Tesla,first,lpg,3060000
3178,Chevrolet,third,cng,5650000
